Date,SPY,QQQ,IWM,DIA,VTI,XLK,XLF,XLE,XLV,XLP,XLI,XLB,XLY,XLU,EFA,EEM,VEA,VWO,IEMG,TLT,IEF,SHY,TIP,LQD,HYG,BND,EMB,MUB,VCIT,VNQ,IYR,GLD,SLV,GSG,DBC,USO,DBA,PDBC,MTUM,VLUE,USMV,QUAL,BWX,IAGG
2019-05-29,250.67527770996094,168.56314086914062,135.83216857910156,221.206787109375,128.1475830078125,34.12278747558594,23.212860107421875,22.057559967041016,77.53113555908203,46.61808776855469,64.9262466430664,23.10088348388672,52.40708541870117,23.348642349243164,51.580345153808594,34.33159637451172,32.29233932495117,32.50962448120117,39.9005012512207,106.01072692871094,91.60261535644531,72.22367858886719,91.3744888305664,93.78652954101562,59.114662170410156,66.59260559082031,79.09801483154297,94.7214584350586,68.09522247314453,65.94712829589844,71.4858627319336,120.87000274658203,13.520000457763672,15.859999656677246,13.445775985717773,97.91999816894531,14.361137390136719,8.202753067016602,103.62350463867188,63.21110153198242,52.255489349365234,78.73159790039062,25.126604080200195,44.69788360595703
2019-05-30,251.36000061035156,169.27175903320312,135.45677185058594,221.73497009277344,128.399658203125,34.334110260009766,23.134023666381836,21.777240753173828,77.95677947998047,46.81727981567383,65.17607116699219,23.139921188354492,52.749664306640625,23.312448501586914,51.77456283569336,34.5187873840332,32.41343688964844,32.65479278564453,40.13014602661133,106.9222640991211,91.93404388427734,72.28365325927734,91.67858123779297,94.32644653320312,59.23936080932617,66.77202606201172,79.33627319335938,94.78036499023438,68.38343048095703,66.22308349609375,71.7762680053711,121.69000244140625,13.600000381469727,15.5600004196167,13.308748245239258,94.08000183105469,14.55226993560791,8.112833023071289,104.41792297363281,63.07037353515625,52.52995681762695,78.93163299560547,25.135635375976562,44.72290802001953
2019-05-31,247.97280883789062,166.57138061523438,133.56129455566406,218.5216827392578,126.67096710205078,33.761173248291016,22.783647537231445,21.394996643066406,77.39810180664062,46.153324127197266,64.28388214111328,22.87967872619629,52.05984115600586,23.42101287841797,51.305206298828125,34.63790512084961,32.16316604614258,32.77576446533203,40.285972595214844,108.2608642578125,92.54581451416016,72.43785858154297,92.25484466552734,94.54556274414062,58.80990219116211,67.0655746459961,79.33627319335938,94.94857025146484,68.59371185302734,66.60637664794922,72.074951171875,123.33000183105469,13.649999618530273,15.010000228881836,12.957616806030273,88.80000305175781,14.439326286315918,7.893027305603027,103.63275909423828,61.79572677612305,52.335174560546875,78.06785583496094,25.261978149414062,44.83126449584961
2019-06-03,247.34222412109375,162.90382385253906,134.0282745361328,218.76817321777344,126.41888427734375,33.169456481933594,22.932558059692383,21.66802978515625,77.58432006835938,46.734283447265625,64.72105407714844,23.599685668945312,51.62342834472656,23.654218673706055,51.604618072509766,34.95271682739258,32.29233932495117,32.96932601928711,40.58943176269531,108.98499298095703,92.99116516113281,72.57433319091797,92.50350952148438,94.83678436279297,58.904518127441406,67.25607299804688,79.30654907226562,95.13409423828125,68.79765319824219,66.7673568725586,72.3570556640625,125.11000061035156,13.869999885559082,14.899999618530273,12.914795875549316,87.91999816894531,14.413263320922852,7.858057498931885,102.93072509765625,62.358577728271484,52.61850357055664,77.82235717773438,25.41466522216797,44.868900299072266
2019-06-04,252.71121215820312,167.49061584472656,137.4987335205078,223.30201721191406,129.25497436523438,34.27776336669922,23.55448341369629,22.042997360229492,78.87014770507812,47.15755844116211,66.26456451416016,24.26329803466797,53.021820068359375,23.674318313598633,52.19536590576172,35.029296875,32.712127685546875,32.97738265991211,40.671451568603516,107.742431640625,92.65057373046875,72.52281188964844,92.31844329833984,94.86808776855469,59.49598693847656,67.14159393310547,79.78500366210938,95.03292083740234,68.82105255126953,66.46839904785156,72.12472534179688,125.1500015258789,13.890000343322754,15.050000190734863,12.991872787475586,89.27999877929688,14.465389251708984,7.918004989624023,104.93519592285156,64.17948913574219,53.16743850708008,79.65904998779297,25.477901458740234,44.868900299072266
2019-06-05,254.90020751953125,168.7355194091797,137.5261993408203,225.13319396972656,130.245361328125,34.723899841308594,23.703401565551758,21.799089431762695,79.46430206298828,47.69702911376953,66.90695190429688,24.441125869750977,53.28461837768555,24.180938720703125,52.179168701171875,34.74850845336914,32.69599914550781,32.735443115234375,40.40900421142578,107.13347625732422,92.65057373046875,72.55717468261719,92.37474060058594,94.80534362792969,59.635162353515625,67.14159393310547,80.03877258300781,94.98231506347656,68.86009979248047,67.85587310791016,73.63477325439453,125.47000122070312,13.880000114440918,14.729999542236328,12.726383209228516,86.16000366210938,14.265568733215332,7.7481560707092285,106.69952392578125,64.1132583618164,53.89345932006836,80.38641357421875,25.532121658325195,45.011077880859375
2019-06-06,256.55780029296875,170.0761260986328,137.16908264160156,226.88507080078125,130.97467041015625,35.12777328491211,23.790992736816406,22.20318031311035,79.8721923828125,48.19499588012695,67.02294921875,24.731739044189453,53.55677795410156,24.329708099365234,52.38956832885742,34.76553726196289,32.833229064941406,32.727378845214844,40.450016021728516,107.47914123535156,92.63358306884766,72.51422119140625,92.31844329833984,94.9858627319336,59.76045227050781,67.12532043457031,80.34325408935547,94.88960266113281,68.8522720336914,67.9861831665039,73.74263763427734,125.87999725341797,13.920000076293945,15.0,12.949052810668945,88.4800033569336,14.456703186035156,7.868049621582031,107.5308837890625,64.41950988769531,54.2564582824707,80.8956069946289,25.61343002319336,44.990169525146484
2019-06-07,259.1251525878906,173.360595703125,138.1396942138672,229.11241149902344,132.16311645507812,35.780548095703125,23.755964279174805,22.305110931396484,80.70580291748047,48.659759521484375,67.55827331542969,24.952945709228516,54.3310546875,24.14877700805664,53.05314636230469,35.03779983520508,33.22073745727539,32.96125793457031,40.75346755981445,108.40896606445312,92.9996566772461,72.5915298461914,92.65642547607422,95.40971374511719,59.913509368896484,67.30508422851562,80.82901763916016,95.15935516357422,69.11012268066406,68.23912811279297,73.9666519165039,126.58999633789062,14.0600004196167,15.039999961853027,12.991872787475586,89.83999633789062,14.300318717956543,7.8980231285095215,108.92570495605469,64.81680297851562,54.58405685424805,81.85940551757812,25.76702117919922,45.195072174072266
2019-06-10,260.3142395019531,175.38108825683594,138.9546356201172,229.7638397216797,132.9014129638672,36.14685821533203,23.95743179321289,22.370641708374023,80.9452133178711,48.676368713378906,67.64747619628906,24.996313095092773,54.79094696044922,23.98392105102539,53.198795318603516,35.40366744995117,33.30954360961914,33.26772689819336,41.17994689941406,107.38856506347656,92.53992462158203,72.52281188964844,92.15745544433594,95.06433868408203,60.00397872924805,67.16613006591797,80.72754669189453,95.03292083740234,68.91476440429688,68.016845703125,73.74263763427734,125.33000183105469,13.779999732971191,15.0,12.957616806030273,88.87999725341797,14.413263320922852,7.8780412673950195,109.1566162109375,65.29688262939453,54.530948638916016,82.17765808105469,25.685707092285156,45.10725402832031
2019-06-11,260.2511901855469,175.62045288085938,138.54258728027344,229.66700744628906,132.77537536621094,36.14685821533203,23.966188430786133,22.414325714111328,80.81219482421875,48.83405303955078,67.06755828857422,24.978973388671875,55.00210189819336,23.839174270629883,53.465850830078125,35.803565979003906,33.47099685668945,33.6145133972168,41.590023040771484,107.45440673828125,92.53992462158203,72.49706268310547,92.03675079345703,95.15068817138672,60.087486267089844,67.11711120605469,80.61874389648438,94.99073028564453,68.91476440429688,68.20082092285156,73.86708068847656,125.18000030517578,13.8100004196167,15.0600004196167,13.043259620666504,88.87999725341797,14.474079132080078,7.9279961585998535,108.75019073486328,65.40448760986328,54.36270523071289,82.24130249023438,25.703784942626953,45.11980056762695
2019-06-12,259.7918395996094,174.60545349121094,138.69827270507812,229.28842163085938,132.59532165527344,35.944915771484375,23.72968101501465,22.097604751586914,81.20238494873047,48.90874481201172,67.21031188964844,25.06137466430664,54.98802947998047,24.14877700805664,53.069332122802734,35.42068099975586,33.20458984375,33.2515983581543,41.14714813232422,107.53673553466797,92.77831268310547,72.55717468261719,92.08503723144531,95.29199981689453,59.948341369628906,67.23151397705078,80.55349731445312,95.01602935791016,69.024169921875,68.4307861328125,74.10768127441406,125.83000183105469,13.84000015258789,14.739999771118164,12.863411903381348,85.12000274658203,14.55226993560791,7.818093776702881,109.05501556396484,64.99063873291016,54.59290313720703,82.10491180419922,25.631507873535156,45.11980056762695
2019-06-13,260.86376953125,175.6396942138672,140.163330078125,230.2657012939453,133.20751953125,36.05292510986328,23.808513641357422,22.356082916259766,81.10484313964844,49.01664352416992,67.54934692382812,25.208845138549805,55.480751037597656,24.197023391723633,53.11787796020508,35.36111831665039,33.22073745727539,33.28385543823242,41.11433410644531,107.90702819824219,93.00819396972656,72.63445281982422,92.1172103881836,95.53528594970703,60.087486267089844,67.34595489501953,80.73477172851562,95.04975891113281,69.219482421875,68.72207641601562,74.3814926147461,126.5999984741211,13.960000038146973,14.949999809265137,13.026131629943848,87.04000091552734,14.569645881652832,7.918004989624023,109.23977661132812,65.55345916748047,54.63717269897461,82.44132232666016,25.67667579650879,45.203426361083984
2019-06-14,260.57550048828125,174.8927459716797,138.9363555908203,230.2216796875,132.91941833496094,35.738285064697266,23.861068725585938,22.21045684814453,80.91863250732422,49.041542053222656,67.28169250488281,25.10040855407715,55.60276412963867,24.450334548950195,52.729454040527344,34.969730377197266,32.994693756103516,32.8725471496582,40.646846771240234,108.17857360839844,93.07630157470703,72.60867309570312,91.97236633300781,95.57452392578125,60.04575729370117,67.35414123535156,80.66951751708984,95.07505798339844,69.219482421875,68.76041412353516,74.50593566894531,126.55999755859375,13.90999984741211,15.029999732971191,13.077515602111816,87.5199966430664,14.578333854675293,7.945481300354004,109.02732849121094,65.19757080078125,54.81425094604492,82.16856384277344,25.604393005371094,45.22853469848633
2019-06-17,260.67462158203125,175.94607543945312,139.89476013183594,230.37115478515625,133.01609802246094,35.76646423339844,23.64208221435547,22.39612579345703,81.28218841552734,48.900447845458984,67.04973602294922,24.870532989501953,55.6262321472168,24.38197898864746,52.76747512817383,35.107765197753906,33.019187927246094,33.00978088378906,40.747074127197266,108.3678207397461,93.05924987792969,72.57433319091797,91.7953109741211,95.62159729003906,59.955284118652344,67.35414123535156,80.7057876586914,95.03292083740234,69.1726303100586,69.49632263183594,75.30438232421875,126.4800033569336,13.899999618530273,14.9399995803833,13.017565727233887,86.4800033569336,14.682588577270508,7.918004989624023,108.94662475585938,65.09916687011719,54.70298767089844,82.15486145019531,25.532121658325195,45.22016525268555
2019-06-18,263.4041442871094,178.50283813476562,141.52122497558594,233.58453369140625,134.4711151123047,36.41454315185547,23.95743179321289,22.705564498901367,81.97388458251953,48.634849548339844,68.35233306884766,25.06571388244629,56.04856872558594,24.281461715698242,53.47016525268555,35.95652770996094,33.4763069152832,33.756858825683594,41.724544525146484,108.91096496582031,93.23802185058594,72.58287811279297,92.173583984375,96.25736236572266,60.37279510498047,67.50946807861328,81.52496337890625,95.14246368408203,69.49292755126953,69.42730712890625,75.17061614990234,127.12000274658203,14.050000190734863,15.180000305175781,13.171721458435059,90.0,14.604397773742676,8.007926940917969,109.77193450927734,66.0415267944336,54.88991165161133,82.97734069824219,25.67667579650879,45.47941970825195
